BioGRID ID,Experimental System Type,Author,Publication Source,Qualifications,Organism
2443588,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: trm1-delta (GI score = -0.11607, p-value = 0.0450; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443589,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: taf12-L446A (GI score = -0.095199, p-value = 0.0173; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443590,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: taf12-L446A (GI score = -0.095199, p-value = 0.0173; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443591,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: tfb1-6 (GI score = -0.193635, p-value = 0.00191; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443592,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: tfb1-6 (GI score = -0.193635, p-value = 0.00191; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443593,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: ppm1-delta (GI score = -0.191478, p-value = 0.0149; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443594,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: ppm1-delta (GI score = -0.191478, p-value = 0.0149; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443595,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: swi4-delta (GI score = -0.120733, p-value = 0.00142; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443596,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: swi4-delta (GI score = -0.120733, p-value = 0.00142; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443597,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: gdi1-1 (GI score = -0.092384, p-value = 0.0438; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443598,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: gdi1-1 (GI score = -0.092384, p-value = 0.0438; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443599,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: cak1-23 (GI score = -0.11516, p-value = 0.00704; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443600,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: cak1-23 (GI score = -0.11516, p-value = 0.00704; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443601,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: rtf1-delta (GI score = -0.119812, p-value = 0.0422; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443602,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: rtf1-delta (GI score = -0.119812, p-value = 0.0422; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443603,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: pex31-delta (GI score = -0.111904, p-value = 0.0353; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443604,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: pex31-delta (GI score = -0.111904, p-value = 0.0353; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443605,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: rps21b-delta (GI score = -0.241475, p-value = 0.0124; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443606,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: rps21b-delta (GI score = -0.241475, p-value = 0.0124; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443607,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: cdc11-4 (GI score = -0.150946, p-value = 0.00278; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443608,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: cdc11-4 (GI score = -0.150946, p-value = 0.00278; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443609,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: elm1-delta (GI score = -0.214754, p-value = 0.0263; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443610,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: elm1-delta (GI score = -0.214754, p-value = 0.0263; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443611,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: rpt1-1 (GI score = -0.151661, p-value = 0.0000589; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443612,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: rpt1-1 (GI score = -0.151661, p-value = 0.0000589; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443613,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: nmt1-181 (GI score = -0.11565, p-value = 0.0328; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443614,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: nmt1-181 (GI score = -0.11565, p-value = 0.0328; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443615,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: cdc46-1 (GI score = -0.132224, p-value = 0.00435; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443616,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: cdc46-1 (GI score = -0.132224, p-value = 0.00435; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443617,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: vps38-delta (GI score = -0.090992, p-value = 0.0248; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443618,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: vps38-delta (GI score = -0.090992, p-value = 0.0248; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443619,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: ubp15-delta (GI score = -0.130941, p-value = 0.0384; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443620,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: ubp15-delta (GI score = -0.130941, p-value = 0.0384; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443621,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: gas1-delta (GI score = -0.106773, p-value = 0.0463; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443622,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: gas1-delta (GI score = -0.106773, p-value = 0.0463; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443623,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: med7-141 (GI score = -0.089031, p-value = 0.0101; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443624,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: med7-141 (GI score = -0.089031, p-value = 0.0101; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443625,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: sfl1-delta (GI score = -0.086958, p-value = 0.0247; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
2443626,genetic,Kuzmin E (2018),PUBMED:29674565,"Trigenic interaction: Query allele name: uba3-delta+hpa2-delta; Array allele name: sfl1-delta (GI score = -0.086958, p-value = 0.0247; Novel)|Trigenic negative genetic interactions in this triple mutant Synthetic genetic array (SGA) analysis were considered to be significant when tau < -0.08 and p < 0.05.",Saccharomyces cerevisiae (S288c)
